trigger,stamp,channel,index,type,delay,factor,rate,count,data
53746,12:57:12,1,51003,0,0,1,5E6,100,1.0742,1.0742,1.0742,1.0742,1.2461,0.94531,0.94531,0.94531,0.85938,0.94531,0.90234,0.90234,0.94531,0.94531,0.94531,1.0313,0.98828,1.0313,0.98828,1.0742,1.0742,1.0742,1.0742,1.0742,0.98828,0.94531,0.94531,0.94531,0.85938,0.85938,0.94531,0.94531,0.94531,0.94531,0.98828,1.0313,1.0313,1.0313,0.98828,1.0742,1.0742,1.0313,1.0742,1.0742,0.94531,0.94531,0.98828,0.98828,0.85938,0.98828,0.90234,0.85938,0.94531,0.94531,0.98828,1.0313,0.98828,1.0313,1.0313,1.0742,1.0742,1.0313,1.0742,1.0313,0.90234,0.94531,0.98828,0.94531,0.85938,0.94531,0.94531,0.94531,0.94531,0.94531,0.94531,1.0313,0.98828,1.0313,0.98828,1.0313,1.0742,1.0742,1.0742,1.0742,0.98828,0.94531,0.98828,1.0313,0.85938,0.81641,0.85938,0.94531,0.94531,0.94531,1.0313,1.0313,0.98828,0.94531,1.0313,1.0742
53747,12:57:13,0,2737,0,0,1,5E6,100,0.13672,1.7773,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.801,10.801,10.801,1.7773,0.27344,0.13672,0.27344,0.13672,5.6055,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.664,0.13672,0.13672,0.13672,0.27344,0.13672,7.6563,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.664,0.13672,0.27344,0.13672,0.13672,0.13672,9.2969,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.664,10.801,10.391,0.41016,0.27344,0.13672,0.27344,0.13672,9.9805,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.664,0.27344,0.27344,0.13672,0.13672
53748,12:57:13,1,51004,0,0,1,5E6,100,1.0742,0.94531,0.94531,0.94531,0.94531,0.94531,0.85938,0.94531,0.90234,0.94531,0.94531,0.94531,0.94531,1.0313,0.98828,0.98828,1.0313,1.0313,1.0742,1.0742,1.0742,0.94531,0.94531,1.0313,0.98828,1.0313,0.81641,0.98828,0.94531,0.94531,0.94531,0.94531,0.98828,0.94531,0.98828,1.0313,1.0742,1.0742,1.0313,1.0742,1.0313,0.73047,0.94531,0.94531,0.94531,0.94531,0.73047,0.94531,0.85938,0.94531,0.94531,1.0313,0.98828,1.0313,1.332,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,0.81641,0.94531,0.94531,0.94531,0.90234,0.90234,0.98828,0.85938,0.94531,0.90234,0.98828,0.98828,1.0313,1.0742,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0313,0.94531,1.0313,0.98828,0.81641,1.0742,0.81641,0.85938,0.94531,0.94531,0.94531,0.98828,1.0313,1.0313,1.0313,1.0313,1.0313,1.0742,1.0742
53749,12:57:13,0,2738,0,0,1,5E6,100,0.13672,0.13672,9.5703,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.801,10.664,10.664,10.664,10.664,10.664,10.664,0.41016,0.13672,0,0.13672,0.13672,10.117,10.664,10.801,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664,9.2969,0,0.13672,0.13672,0.13672,0.13672,10.391,10.801,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.801,6.8359,0,0.13672,0.13672,0.13672,0.13672,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,0.13672,0.13672,0.13672,0,0.13672,10.938,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.664,10.801,10.801,0,0,0.13672,0.13672
53750,12:57:13,1,51005,0,0,1,5E6,100,1.0742,1.0742,1.0313,1.0313,0.98828,0.94531,0.98828,0.81641,0.94531,0.94531,0.94531,0.94531,0.98828,1.0313,0.94531,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,0.85938,0.94531,0.98828,1.0313,0.98828,1.1172,0.85938,0.90234,0.85938,0.94531,0.94531,1.0313,0.98828,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,0.85938,0.94531,0.94531,1.0313,0.85938,0.77344,0.98828,0.94531,0.85938,0.94531,0.94531,1.0313,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,0.94531,1.0313,0.94531,0.98828,0.90234,0.94531,0.98828,0.94531,0.94531,0.94531,0.98828,1.0313,0.98828,1.0742,1.0313,1.0742,1.0313,1.0742,1.0742,1.0742,1.1602,0.94531,0.98828,0.98828,0.85938,0.94531,0.98828,0.94531,0.85938,0.94531,0.98828,1.0742,0.98828,1.0313,1.0742,1.0742,1.0742,1.0742
53751,12:57:13,0,2739,0,0,1,5E6,100,10.664,10.664,10.664,0.82031,0.13672,0,0.13672,0.13672,6.0156,10.664,10.801,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.801,10.664,10.664,1.5039,0.13672,0,0.13672,0.13672,5.7422,10.801,10.801,10.664,10.801,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.801,10.664,10.801,0,0,0,0.13672,0.13672,8.4766,10.801,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.801,10.801,10.664,10.801,10.664,10.801,-0.13672,0,0,0.13672,0,9.8438,10.801,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.801,10.801,10.664,10.801,10.801,10.801,0,0.13672,0,0.13672,0.13672,10.527,10.664,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.801,10.801,10.801
53752,12:57:13,1,51006,0,0,1,5E6,100,0.81641,1.0313,0.94531,0.94531,0.98828,1.0313,1.0313,1.0313,1.0742,1.0742,1.0313,1.0742,1.0742,1.0742,1.1172,1.0742,0.94531,1.0313,0.98828,0.81641,0.94531,0.94531,0.94531,1.0313,0.98828,1.0313,1.0313,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,1.0313,1.0313,0.98828,0.90234,0.94531,0.98828,0.94531,0.94531,0.94531,1.0313,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.1172,1.0742,1.0742,1.0742,0.98828,1.0313,1.0313,0.81641,1.0742,0.94531,0.98828,1.0313,0.98828,1.0313,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,0.94531,0.98828,1.0313,1.0742,0.90234,0.90234,0.94531,0.94531,0.94531,0.94531,1.0313,1.0313,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,0.94531,0.98828,1.0313,0.98828,0.90234
53753,12:57:13,0,2740,0,0,1,5E6,100,0.13672,0.68359,10.801,10.938,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,2.7344,0,0.13672,0.27344,0.13672,6.9727,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,0.13672,0.13672,0.13672,0.13672,0.13672,6.2891,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,0.13672,0.13672,0.13672,0.13672,0.13672,8.4766,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,0.27344,0.13672,0.13672,0.13672,0.13672,9.707,10.938,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.664,10.801,10.801,0.13672,0.13672,0.13672,0.13672
53754,12:57:13,1,51007,0,0,1,5E6,100,0.85938,0.90234,0.98828,0.94531,0.98828,1.0313,0.94531,1.0313,1.0742,1.0742,1.0742,1.0742,1.0313,1.0742,1.0742,1.0742,0.94531,1.0313,0.98828,1.0313,0.90234,1.0313,0.94531,0.98828,0.94531,0.94531,1.0742,1.0313,1.0742,1.0742,1.0742,1.0313,1.0742,1.0742,1.0742,1.0742,1.0313,1.0313,0.94531,0.94531,0.94531,1.0313,0.94531,0.98828,0.98828,1.0313,1.0313,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.1172,1.0742,1.0313,0.98828,1.0313,1.0313,1.0313,0.85938,0.94531,0.94531,0.94531,0.94531,1.0313,1.0742,1.0313,1.0742,1.0742,1.0742,1.0742,1.0313,1.0742,1.0742,1.0313,0.94531,1.0313,1.0313,1.0313,0.85938,0.94531,0.94531,0.98828,0.94531,0.94531,0.98828,1.0313,1.0313,1.0742,1.0742,1.0742,1.0742,1.0742,1.0742,1.0313,0.90234,0.94531,0.98828,0.98828
53755,12:57:13,0,2741,0,0,1,5E6,100,1.3672,0.27344,0.13672,0.13672,0.13672,5.332,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.801,10.664,10.801,10.801,0.13672,0.13672,0.13672,0.27344,0.13672,7.9297,10.801,10.801,10.801,10.801,10.801,10.664,10.801,10.801,10.801,10.801,10.664,10.801,10.801,10.664,0.13672,0.13672,0.13672,0.27344,0.13672,9.5703,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.664,1.2305,0.13672,0.13672,0.27344,0.13672,9.9805,10.801,10.664,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.801,10.801,10.254,0.41016,0.13672,0.13672,0.27344,0.13672,10.391,10.801,10.801,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.664,10.801,10.527
